Parcela;Placa;Especie;Familia;DAP_cm
P28;5;Alchornea coelophylla;Euphorbiaceae;31,27
P28;6;Styrax sp3;Styracaceae;16,68
P28;7;Elaeagia pastoensis;Rubiaceae;12,42
P28;8;Guatteria lehmannii;Annonaceae;12,38
P28;9;Hieronyma duquei;Phyllanthaceae;23,66
P28;10;Godoya antioquiensis;Ochnaceae;12,92
P28;11;Guatteria lehmannii;Annonaceae;18,92
P28;12;Guatteria lehmannii;Annonaceae;11,12
P28;13;Tapura colombiana;Dichapetalaceae;14,44
P28;14;;;34,28
P28;15;Hieronyma duquei;Phyllanthaceae;22,92
P28;16;Eugenia sp2;Myrtaceae;9,74
P28;17;Clethra fagifolia;Clethraceae;11,6
P28;18;Topobea albertiae;Melastomataceae;10,59
P28;19;Myrsine coriacea;Primulaceae;16,81
P28;20;Wettinia fascicularis;Arecaceae;11,23
P28;21;Alchornea coelophylla;Euphorbiaceae;15,37
P28;22;Magnolia yarumalensis;Magnoliaceae;10,09
P28;23;Hieronyma duquei;Phyllanthaceae;27,35
P28;24;Podocarpus oleifolius;Podocarpaceae;18,3
P28;25;Ilex sp2;Aquifoliaceae;13,31
P28;26;Wettinia fascicularis;Arecaceae;10,5
P28;27;Eugenia sp3;Myrtaceae;11,05
P28;28;Alchornea grandiflora;Euphorbiaceae;12,52
P28;29;Myrsine coriacea;Primulaceae;18,15
P28;30;Clethra fagifolia;Clethraceae;14,59
P28;31;Guatteria lehmannii;Annonaceae;21,04
P28;32;Elaeagia pastoensis;Rubiaceae;13,08
P28;33;Guatteria lehmannii;Annonaceae;16,41
P28;34;Guatteria lehmannii;Annonaceae;18,11
P28;35;Hieronyma duquei;Phyllanthaceae;11,24
P28;36;Ocotea sp9;Lauraceae;18,24
P28;37;;;31,6
P28;38;Tapura colombiana;Dichapetalaceae;16,42
P28;39;Ilex pustulosa;Aquifoliaceae;13,24
P28;40;Eugenia dittocrepis;Myrtaceae;26,69
P28;41;Alchornea coelophylla;Euphorbiaceae;21,8
P28;42;;;21,38
P28;43;Elaeagia pastoensis;Rubiaceae;12,73
P28;44;Couepia platycalyx;Chrysobalanaceae;16,72
P28;45;;;25,24
P28;46;Richeria grandis;Phyllanthaceae;16,23
P28;47;Elaeagia pastoensis;Rubiaceae;10,67
P28;48;Elaeagia pastoensis;Rubiaceae;17,12
P28;49;Alchornea coelophylla;Euphorbiaceae;21,84
P28;50;Elaeagia pastoensis;Rubiaceae;15,11
P28;51;Persea sp4;Lauraceae;19,4
P28;52;Ilex pustulosa;Aquifoliaceae;13,48
P28;53;Guatteria lehmannii;Annonaceae;10,09
P28;54;Clusia alata;Clusiaceae;10,23
P28;55;Elaeagia pastoensis;Rubiaceae;10,3
P28;56;Elaeagia pastoensis;Rubiaceae;10,89
P28;57;Symplocos sp1;Symplocaceae;13,41
P28;58;Hieronyma duquei;Phyllanthaceae;14,77
P28;59;Elaeagia pastoensis;Rubiaceae;21,95
P28;60;Clethra fagifolia;Clethraceae;30,27
P28;61;Ocotea sp9;Lauraceae;13,37
P28;62;Myrcia popayanensis;Myrtaceae;17,22
P28;63;Persea sp7;Lauraceae;15,09
P28;64;Elaeagia pastoensis;Rubiaceae;14,31
P28;65;Clethra fagifolia;Clethraceae;28,97
P28;66;Hieronyma duquei;Phyllanthaceae;19,39
P28;67;Alchornea coelophylla;Euphorbiaceae;15,18
P28;68;Alchornea coelophylla;Euphorbiaceae;16,43
P28;69;Alchornea coelophylla;Euphorbiaceae;14,64
P28;70;Ilex nervosa;Aquifoliaceae;10,15
P28;71;Miconia poeppigii;Melastomataceae;14,8
P28;72;Guatteria lehmannii;Annonaceae;11,19
P28;73;;;11,88
P28;74;Alchornea coelophylla;Euphorbiaceae;20,57
P28;76;Alchornea coelophylla;Euphorbiaceae;22,21
P28;77;Phyllanthus callejasii;Phyllanthaceae;15,86
P28;78;Ilex pustulosa;Aquifoliaceae;12,26
P28;79;Hedyosmum cuatrecazanum;Chloranthaceae;15,28
P28;80;Elaeagia pastoensis;Rubiaceae;25,02
P28;81;Wettinia fascicularis;Arecaceae;12,88
P28;82;Guatteria lehmannii;Annonaceae;11,17
P28;83;Richeria grandis;Phyllanthaceae;10,82
P28;84;Hedyosmum cuatrecazanum;Chloranthaceae;19,09
P28;85;Hedyosmum cuatrecazanum;Chloranthaceae;17,18
P28;86;Tibouchina lepidota;Melastomataceae;12,5
P28;87;Tibouchina lepidota;Melastomataceae;27,7
P28;88;Clethra fagifolia;Clethraceae;10,44
P28;89;Clusia hydrogera;Clusiaceae;14,36
P28;90;Miconia poeppigii;Melastomataceae;10,27
P28;91;Topobea albertiae;Melastomataceae;11,9
P28;92;Vismia laevis;Hypericaceae;19,51
P28;93;Persea sp1;Lauraceae;16,25
P28;94;Alchornea coelophylla;Euphorbiaceae;16,5
P28;95;Alchornea coelophylla;Euphorbiaceae;24,46
P28;96;Miconia poeppigii;Melastomataceae;17,57
P28;97;Miconia poeppigii;Melastomataceae;11,49
P28;98;Wettinia fascicularis;Arecaceae;11,96
P28;99;Freziera sp1;Pentaphylacaceae;12,54
P28;100;Clusia multiflora;Clusiaceae;9,44
P28;101;Alchornea coelophylla;Euphorbiaceae;16,11
P28;102;Matayba sp3;Sapindaceae;14,17
P28;103;Ocotea sp9;Lauraceae;15,36
P28;104;Wettinia fascicularis;Arecaceae;10,85
P28;105;Miconia aponeura;Melastomataceae;14,23
P28;106;Ilex pustulosa;Aquifoliaceae;10,09
P28;107;Miconia aponeura;Melastomataceae;11,94
P28;108;Ocotea sp8;Lauraceae;10,83
P28;109;Myrcia popayanensis;Myrtaceae;10,95
P28;110;Billia rosea;Sapindaceae;25,41
P28;111;Topobea albertiae;Melastomataceae;15,31
P28;112;Godoya antioquiensis;Ochnaceae;12,76
P28;113;Styrax sp3;Styracaceae;9,46
P28;114;;;13,69
P28;115;Miconia poeppigii;Melastomataceae;12,37
P28;116;Wettinia fascicularis;Arecaceae;10,97
P28;117;Hieronyma duquei;Phyllanthaceae;21,78
P28;118;Billia rosea;Sapindaceae;11,14
P28;119;Elaeagia pastoensis;Rubiaceae;16,83
P28;120;Eugenia dittocrepis;Myrtaceae;22,11
P28;121;Persea cuneata;Lauraceae;16,15
P28;122;Eugenia sp2;Myrtaceae;18,41
P28;123;Hieronyma duquei;Phyllanthaceae;14,8
P28;124;Miconia theizans;Melastomataceae;19,15
P28;125;Hieronyma duquei;Phyllanthaceae;10,95
P28;126;Miconia theizans;Melastomataceae;17,16
P28;127;Schefflera sp2;Araliaceae;19,25
P28;128;Clethra fagifolia;Clethraceae;13,63
P28;129;Clusia hydrogera;Clusiaceae;11,94
P28;130;Eugenia dittocrepis;Myrtaceae;15,28
P28;131;Wettinia fascicularis;Arecaceae;9,85
P28;132;Eugenia dittocrepis;Myrtaceae;17,25
P28;133;Billia rosea;Sapindaceae;12,29
P28;134;Guatteria lehmannii;Annonaceae;10,39
P28;135;Billia rosea;Sapindaceae;12,26
P28;136;Ocotea sp9;Lauraceae;13,75
P28;137;Godoya antioquiensis;Ochnaceae;12,48
P28;138;Clethra fagifolia;Clethraceae;11,27
P28;139;Eugenia sp2;Myrtaceae;18,69
P28;140;Clusia alata;Clusiaceae;13,63
P28;141;Eugenia dittocrepis;Myrtaceae;17,44
P28;142;Clethra fagifolia;Clethraceae;10,47
P28;143;Symplocos phaeoneura;Symplocaceae;14,15
P28;144;Matayba sp3;Sapindaceae;9,99
P28;145;Godoya antioquiensis;Ochnaceae;10
P28;146;Alchornea coelophylla;Euphorbiaceae;10,73
P28;147;Eugenia dittocrepis;Myrtaceae;10,17
P28;148;Ocotea sp9;Lauraceae;14,87
P28;149;Alchornea coelophylla;Euphorbiaceae;11,08
P28;150;Hieronyma duquei;Phyllanthaceae;12,21
P28;151;Hieronyma duquei;Phyllanthaceae;12,15
P28;152;Clethra fagifolia;Clethraceae;14,96
P28;153;Billia rosea;Sapindaceae;23,12
P28;154;;;11,44
P28;155;Guatteria lehmannii;Annonaceae;10,03
P28;156;Clethra fagifolia;Clethraceae;10,38
P28;157;Persea cuneata;Lauraceae;13,53
P28;158;Billia rosea;Sapindaceae;11,28
P28;159;Billia rosea;Sapindaceae;13,75
P28;160;Clusia multiflora;Clusiaceae;10,19
P28;161;Brunellia goudotii;Brunelliaceae;11,58
P28;162;Miconia theizans;Melastomataceae;15,53
P28;163;Clethra fagifolia;Clethraceae;13,21
P28;164;Alchornea coelophylla;Euphorbiaceae;16,72
P28;165;Eugenia sp2;Myrtaceae;14,8
P28;166;Eugenia sp2;Myrtaceae;26,03
P28;167;Clethra fagifolia;Clethraceae;10,34
P28;168;Hieronyma duquei;Phyllanthaceae;19,3
P28;169;Clusia alata;Clusiaceae;10,29
P28;170;Alchornea coelophylla;Euphorbiaceae;28,45
P28;171;Wettinia fascicularis;Arecaceae;10,36
P28;172;Miconia poeppigii;Melastomataceae;11,55
P28;173;Clusia multiflora;Clusiaceae;11,41
P28;174;Alchornea coelophylla;Euphorbiaceae;22,76
P28;175;Clusia alata;Clusiaceae;11,94
P28;176;Clusia hydrogera;Clusiaceae;11,85
P28;177;Schefflera jahnii;Araliaceae;12,26
P28;178;Elaeagia pastoensis;Rubiaceae;12,97
P28;179;Eugenia sp2;Myrtaceae;13,94
P28;180;Eugenia sp2;Myrtaceae;12,94
P28;181;Clusia multiflora;Clusiaceae;9,67
P28;182;Eugenia sp3;Myrtaceae;10,98
P28;183;Schefflera sp2;Araliaceae;9,94
P28;184;Gordonia fruticosa;Theaceae;27,32
P28;185;Myrcia popayanensis;Myrtaceae;16,42
P28;186;Topobea albertiae;Melastomataceae;16,65
P28;187;Gordonia fruticosa;Theaceae;17,78
P28;188;Schefflera sp2;Araliaceae;18,23
P28;189;Godoya antioquiensis;Ochnaceae;14,5
P28;190;Calophyllum brasiliense;Calophyllaceae;12,19
P28;191;Hieronyma duquei;Phyllanthaceae;12,71
P28;192;Hieronyma duquei;Phyllanthaceae;21,33
P28;193;Godoya antioquiensis;Ochnaceae;12,64
P29;1;Lindackeria laurina;Achariaceae;22,51
P29;2;Virola sebifera;Myristicaceae;23,62
P29;3;Pourouma bicolor;Urticaceae;26,9
P29;4;Cecropia sp5;Urticaceae;16,79
P29;5;Pourouma bicolor;Urticaceae;23,55
P29;6;Lindackeria laurina;Achariaceae;11,11
P29;7;Vochysia ferruginea;Vochysiaceae;16,09
P29;8;Xylopia frutescens;Annonaceae;16,3
P29;9;Pourouma bicolor;Urticaceae;16,98
P29;10;Lindackeria laurina;Achariaceae;12,97
P29;11;Lindackeria laurina;Achariaceae;12,76
P29;12;Trattinnickia lawrancei;Burseraceae;10,41
P29;13;Virola sebifera;Myristicaceae;11,4
P29;14;Lindackeria laurina;Achariaceae;15,23
P29;15;Matayba arborescens;Sapindaceae;15,92
P29;16;Matayba arborescens;Sapindaceae;35,4
P29;17;Matayba arborescens;Sapindaceae;18,56
P29;18;Pourouma bicolor;Urticaceae;31,29
P29;19;Oenocarpus minor;Arecaceae;10,06
P29;20;Myrsine pellucidopunctata;Primulaceae;22,17
P29;21;Neea parviflora;Nyctaginaceae;18,13
P29;22;Myrsine pellucidopunctata;Primulaceae;34,38
P29;23;Rhodostemonodaphne grandis;Lauraceae;10,34
P29;24;Oenocarpus minor;Arecaceae;10,13
P29;25;Oenocarpus minor;Arecaceae;10,97
P29;26;Oenocarpus minor;Arecaceae;10,5
P29;27;Oenocarpus minor;Arecaceae;12,54
P29;28;Oenocarpus minor;Arecaceae;10,89
P29;29;Chrysochlamys weberbaueri;Clusiaceae;10,28
P29;30;Amaioua corymbosa;Rubiaceae;12,15
P29;31;Pseudolmedia laevigata;Moraceae;14,15
P29;32;Pseudolmedia laevigata;Moraceae;11,44
P29;33;Euterpe precatoria;Arecaceae;10,19
P29;34;Pera arborea;Euphorbiaceae;34,79
P29;35;Oenocarpus minor;Arecaceae;11,06
P29;36;Oenocarpus minor;Arecaceae;10,73
P29;37;Oenocarpus minor;Arecaceae;10,89
P29;38;Oenocarpus minor;Arecaceae;10,5
P29;39;Oenocarpus minor;Arecaceae;11,24
P29;40;Oenocarpus minor;Arecaceae;11,17
P29;41;Oenocarpus minor;Arecaceae;11,03
P29;42;Schefflera morototoni;Araliaceae;23,52
P29;43;Inga pezizifera;Fabaceae;15,7
P29;44;Lindackeria laurina;Achariaceae;12,18
P29;45;Helicostylis tomentosa;Moraceae;9,85
P29;46;Virola sebifera;Myristicaceae;15,49
P29;47;Abarema jupunba;Fabaceae;10
P29;48;Cordia bicolor;Boraginaceae;35,95
P29;49;Guatteria sp6;Annonaceae;28,84
P29;50;Pseudolmedia laevigata;Moraceae;12,03
P29;51;Oenocarpus minor;Arecaceae;10,08
P29;52;Virola sebifera;Myristicaceae;32,07
P29;53;Virola sebifera;Myristicaceae;35,74
P29;54;Pera arborea;Euphorbiaceae;17,86
P29;55;Coutarea hexandra;Rubiaceae;42,48
P29;56;Pseudolmedia laevigata;Moraceae;16,88
P29;57;Guatteria sp6;Annonaceae;25,7
P29;58;Amaioua corymbosa;Rubiaceae;11,11
P29;59;Pseudolmedia laevigata;Moraceae;23,7
P29;60;Guatteria sp1;Annonaceae;14,64
P29;61;Cordia bicolor;Boraginaceae;21,56
P29;62;Pseudolmedia laevigata;Moraceae;16
P29;63;Abarema jupunba;Fabaceae;10,54
P29;64;Jacaranda copaia;Bignoniaceae;27,68
P29;65;Roupala montana;Proteaceae;22,22
P29;66;Matayba arborescens;Sapindaceae;14,45
P29;67;Roupala montana;Proteaceae;15,79
P29;68;Xylopia frutescens;Annonaceae;11,27
P29;69;Xylopia frutescens;Annonaceae;11,51
P29;70;Pourouma bicolor;Urticaceae;26,35
P29;71;Prunus sp3;Rosaceae;10,98
P29;72;Erythroxylum citrifolium;Erythroxylaceae;16,36
P29;73;Erythroxylum citrifolium;Erythroxylaceae;20,25
P29;74;Inga thibaudiana;Fabaceae;14,12
P29;75;Erythroxylum citrifolium;Erythroxylaceae;21,07
P29;76;Inga thibaudiana;Fabaceae;11,15
P29;77;Inga pezizifera;Fabaceae;11,91
P29;78;Pseudolmedia laevigata;Moraceae;18,15
P29;79;Pseudolmedia laevigata;Moraceae;10,71
P29;80;Erythroxylum citrifolium;Erythroxylaceae;10,38
P29;81;Hyptidendron arboreum;Lamiaceae;14,04
P29;82;Amaioua corymbosa;Rubiaceae;12,41
P29;83;Piptocoma discolor;Asteraceae;14,38
P29;84;Schefflera morototoni;Araliaceae;10,72
P29;85;Jacaranda copaia;Bignoniaceae;13,05
P29;86;Cordia bicolor;Boraginaceae;18,79
P29;87;Erythroxylum citrifolium;Erythroxylaceae;14,05
P29;88;Piptocoma discolor;Asteraceae;22,38
P29;89;Inga thibaudiana;Fabaceae;10,15
P29;90;Pseudolmedia laevigata;Moraceae;12,05
P29;91;Erythroxylum citrifolium;Erythroxylaceae;17,6
P29;92;Inga thibaudiana;Fabaceae;12,13
P29;93;Helicostylis tomentosa;Moraceae;13,92
P29;94;Vochysia sp1;Vochysiaceae;10,92
P29;95;Cordia bicolor;Boraginaceae;27,55
P29;96;Helicostylis tomentosa;Moraceae;16,08
P29;97;Virola sebifera;Myristicaceae;15,64
P29;98;Xylopia frutescens;Annonaceae;17,27
P29;99;Pourouma bicolor;Urticaceae;10,13
P29;100;Xylopia frutescens;Annonaceae;15,1
P29;101;Oenocarpus bataua;Arecaceae;16,72
P29;102;Pourouma bicolor;Urticaceae;14,42
P29;103;Helicostylis tomentosa;Moraceae;11,18
P29;104;Pourouma bicolor;Urticaceae;15,41
P29;105;Inga thibaudiana;Fabaceae;17,98
P29;106;Vismia sp5;Hypericaceae;13,08
P29;107;Oenocarpus bataua;Arecaceae;19,48
P29;108;Guatteria sp6;Annonaceae;17,48
P29;109;Pourouma bicolor;Urticaceae;12,33
P29;110;Pera arborea;Euphorbiaceae;21,17
P29;111;Oenocarpus bataua;Arecaceae;20,04
P29;112;Helicostylis tomentosa;Moraceae;11,96
P29;113;Pourouma bicolor;Urticaceae;10,92
P29;114;Pseudolmedia laevigata;Moraceae;17,4
P29;115;Amaioua corymbosa;Rubiaceae;12,64
P29;116;Pourouma bicolor;Urticaceae;16,11
P29;117;Jacaranda copaia;Bignoniaceae;35,59
P29;118;Cordia bicolor;Boraginaceae;23,91
P29;119;Erythroxylum citrifolium;Erythroxylaceae;10,35
P29;120;Oenocarpus bataua;Arecaceae;18,28
P29;121;Pourouma bicolor;Urticaceae;19,03
P29;122;Cordia bicolor;Boraginaceae;21,11
P29;123;Vochysia ferruginea;Vochysiaceae;18,59
P29;124;Oenocarpus minor;Arecaceae;11,55
P29;125;Oenocarpus minor;Arecaceae;10,19
P29;126;Oenocarpus minor;Arecaceae;9,95
P29;127;Oenocarpus minor;Arecaceae;10,29
P29;128;Oenocarpus minor;Arecaceae;10,12
P29;129;Helicostylis tomentosa;Moraceae;14,18
P29;130;Virola sebifera;Myristicaceae;12,48
P29;131;Pseudolmedia laevigata;Moraceae;19,32
P29;132;Miconia elata;Melastomataceae;18,7
P29;133;Pseudolmedia laevigata;Moraceae;14,48
P29;134;Matayba arborescens;Sapindaceae;10,44
P29;135;Pseudolmedia laevigata;Moraceae;17,52
P29;136;Erythroxylum citrifolium;Erythroxylaceae;15,87
P29;137;Abarema jupunba;Fabaceae;12,64
P29;138;Miconia elata;Melastomataceae;16,64
P29;139;Jacaranda copaia;Bignoniaceae;19,96
P29;140;Pera arborea;Euphorbiaceae;21,55
P29;141;Miconia elata;Melastomataceae;14,44
P29;142;Calophyllum brasiliense;Calophyllaceae;16,73
P29;143;Jacaranda copaia;Bignoniaceae;28,2
P29;144;Miconia elata;Melastomataceae;12,92
P29;145;Miconia elata;Melastomataceae;13,75
P29;146;Pourouma bicolor;Urticaceae;14,12
P29;147;Miconia elata;Melastomataceae;17,03
P29;148;Pera arborea;Euphorbiaceae;15,89
P29;149;Ficus popenoei;Moraceae;58,42
P29;150;Miconia elata;Melastomataceae;18,43
P29;151;Miconia elata;Melastomataceae;15,2
P29;152;Miconia elata;Melastomataceae;16,61
P29;153;Miconia trinervia;Melastomataceae;15,23
P29;154;Schefflera morototoni;Araliaceae;30,19
P29;155;Pera arborea;Euphorbiaceae;16,95
P29;156;Oenocarpus bataua;Arecaceae;19,98
P30;1;Croton magdalenensis;Euphorbiaceae;22,05
P30;2;Croton magdalenensis;Euphorbiaceae;15,18
P30;3;Conostegia montana;Melastomataceae;11,94
P30;4;Croton magdalenensis;Euphorbiaceae;16,55
P30;5;Croton magdalenensis;Euphorbiaceae;12,82
P30;6;Meriania sp2;Melastomataceae;11,24
P30;7;Meriania sp2;Melastomataceae;12,11
P30;8;Hieronyma duquei;Phyllanthaceae;22,68
P30;9;Conostegia montana;Melastomataceae;11,62
P30;10;Guatteria lehmannii;Annonaceae;12,16
P30;11;Guatteria lehmannii;Annonaceae;12,21
P30;12;Hieronyma duquei;Phyllanthaceae;13,91
P30;13;Meriania sp2;Melastomataceae;19,5
P30;14;Croton magdalenensis;Euphorbiaceae;16,1
P30;15;Croton magdalenensis;Euphorbiaceae;11,35
P30;16;Croton magdalenensis;Euphorbiaceae;10,38
P30;17;Dendropanax arboreus;Araliaceae;12,11
P30;18;Elaeagia karstenii;Rubiaceae;23,22
P30;19;;;23,51
P30;20;Alchornea grandiflora;Euphorbiaceae;19,66
P30;21;Ocotea sp8;Lauraceae;22,88
P30;22;Elaeagia karstenii;Rubiaceae;13,19
P30;23;Guatteria lehmannii;Annonaceae;15,88
P30;24;Elaeagia karstenii;Rubiaceae;14
P30;25;Eugenia sp2;Myrtaceae;47,75
P30;26;Hedyosmum cuatrecazanum;Chloranthaceae;22,29
P30;27;Miconia floribunda;Melastomataceae;9,8
P30;28;Calophyllum brasiliense;Calophyllaceae;23,11
P30;29;Elaeagia karstenii;Rubiaceae;25,41
P30;30;Elaeagia karstenii;Rubiaceae;30,33
P30;31;Calophyllum brasiliense;Calophyllaceae;18,24
P30;32;Richeria grandis;Phyllanthaceae;25,28
P30;33;Ilex nervosa;Aquifoliaceae;29,73
P30;34;Meriania sp2;Melastomataceae;12,52
P30;35;Myrsine coriacea;Primulaceae;22,52
P30;36;Meriania sp2;Melastomataceae;15,21
P30;37;Richeria grandis;Phyllanthaceae;16,2
P30;38;Richeria grandis;Phyllanthaceae;23,82
P30;39;Graffenrieda latifolia;Melastomataceae;20,43
P30;40;Inga multijuga;Fabaceae;14,01
P30;41;Graffenrieda latifolia;Melastomataceae;15,88
P30;42;Hieronyma duquei;Phyllanthaceae;49,03
P30;43;Guarea sp1;Meliaceae;28,96
P30;44;Guatteria lehmannii;Annonaceae;18,76
P30;45;Guatteria lehmannii;Annonaceae;19
P30;46;Guatteria lehmannii;Annonaceae;11,75
P30;47;Guatteria lehmannii;Annonaceae;25,07
P30;48;Elaeagia karstenii;Rubiaceae;12,65
P30;49;Alchornea grandiflora;Euphorbiaceae;22,66
P30;50;Alchornea grandiflora;Euphorbiaceae;22,12
P30;51;Prunus integrifolia;Rosaceae;12,95
P30;52;Inga sierrae;Fabaceae;27,98
P30;53;Meriania sp2;Melastomataceae;17,53
P30;54;Vismia laevis;Hypericaceae;25,03
P30;55;Hedyosmum cuatrecazanum;Chloranthaceae;11,94
P30;56;;;21,65
P30;57;Richeria grandis;Phyllanthaceae;45,54
P30;58;Eugenia sp2;Myrtaceae;34,1
P30;59;Elaeagia karstenii;Rubiaceae;13,85
P30;60;Hieronyma duquei;Phyllanthaceae;13,58
P30;61;Elaeagia karstenii;Rubiaceae;21,09
P30;62;Elaeagia karstenii;Rubiaceae;26,92
P30;63;Croton magdalenensis;Euphorbiaceae;22,72
P30;64;Ruagea pubescens;Meliaceae;10,86
P30;65;Meriania sp3;Melastomataceae;13,94
P30;66;Elaeagia karstenii;Rubiaceae;26,13
P30;67;Elaeagia karstenii;Rubiaceae;13,39
P30;68;Dendropanax arboreus;Araliaceae;11,88
P30;69;Alchornea coelophylla;Euphorbiaceae;11,31
P30;70;Hedyosmum cuatrecazanum;Chloranthaceae;22,35
P30;71;Hedyosmum cuatrecazanum;Chloranthaceae;16,32
P30;72;Prunus muris;Rosaceae;12,65
P30;73;Croton magdalenensis;Euphorbiaceae;25,18
P30;74;Billia rosea;Sapindaceae;15,28
P30;75;Elaeagia karstenii;Rubiaceae;10,65
P30;76;Miconia theizans;Melastomataceae;12,26
P30;77;Meriania sp2;Melastomataceae;13,14
P30;78;Rudgea sp1;Rubiaceae;19,29
P30;79;Cecropia gabrielis;Urticaceae;19,8
P30;80;Ficus crassiuscula;Moraceae;11,55
P30;81;Prestoea acuminata;Arecaceae;11,32
P30;82;Sapium stylare;Euphorbiaceae;14,53
P30;83;Meriania sp2;Melastomataceae;20,18
P30;84;Nectandra sp5;Lauraceae;11,12
P30;85;Cecropia gabrielis;Urticaceae;27,95
P30;86;Elaeagia karstenii;Rubiaceae;19,34
P30;87;Croton magdalenensis;Euphorbiaceae;21,66
P30;88;Meriania sp2;Melastomataceae;15,43
P30;89;Elaeagia karstenii;Rubiaceae;10,3
P30;90;Inga multijuga;Fabaceae;12,14
P30;91;Conostegia montana;Melastomataceae;9,31
P30;92;Croton magdalenensis;Euphorbiaceae;15,73
P30;93;Alchornea coelophylla;Euphorbiaceae;10,06
P30;94;Alchornea coelophylla;Euphorbiaceae;16,17
P30;95;Alchornea coelophylla;Euphorbiaceae;24,28
P30;96;Sapium stylare;Euphorbiaceae;21,95
P30;97;Dioicodendron dioicum;Rubiaceae;11,25
P30;98;Sapium stylare;Euphorbiaceae;23,75
P30;99;Meriania sp2;Melastomataceae;12,34
P30;100;Hedyosmum cuatrecazanum;Chloranthaceae;22,92
P30;101;Meriania sp2;Melastomataceae;19,54
P30;102;Elaeagia karstenii;Rubiaceae;19,86
P30;103;Hedyosmum cuatrecazanum;Chloranthaceae;25,02
P30;104;Hedyosmum cuatrecazanum;Chloranthaceae;25,12
P30;105;Sapium stylare;Euphorbiaceae;12,78
P30;106;Croton magdalenensis;Euphorbiaceae;20,24
P30;107;Hedyosmum cuatrecazanum;Chloranthaceae;27,95
P30;108;Croton magdalenensis;Euphorbiaceae;20,5
P30;109;Eschweilera antioquensis;Lecythidaceae;54,86
P30;110;Meriania sp2;Melastomataceae;15,14
P30;111;Hedyosmum cuatrecazanum;Chloranthaceae;11,74
P30;112;Hedyosmum cuatrecazanum;Chloranthaceae;20
P30;113;Dioicodendron dioicum;Rubiaceae;15,88
P30;114;Croton magdalenensis;Euphorbiaceae;34,89
P30;115;Guettarda crispiflora;Rubiaceae;14,04
P30;116;Meriania sp2;Melastomataceae;13,08
P30;117;Meriania sp2;Melastomataceae;13,48
P30;118;Vismia laevis;Hypericaceae;30,55
P30;119;Meriania sp2;Melastomataceae;14,71
P30;120;Inga multijuga;Fabaceae;20,44
P30;121;Nectandra sp5;Lauraceae;11,49
P30;122;Guarea glabra;Meliaceae;24,68
P30;123;Calatola costaricensis;Icacinaceae;27,63
P30;124;Croton magdalenensis;Euphorbiaceae;17,95
P30;125;Croton magdalenensis;Euphorbiaceae;11,4
P30;126;Lozania mutisiana;Lacistemataceae;20,18
P30;127;Turpinia occidentalis;Staphyleaceae;10,95
P30;128;;;17,43
P30;129;Hedyosmum cuatrecazanum;Chloranthaceae;13,75
P30;130;Vismia laevis;Hypericaceae;17,41
P30;131;Casearia zahlbruckneri;Salicaceae;11,33
P30;132;Vismia laevis;Hypericaceae;25,26
P30;133;Cecropia gabrielis;Urticaceae;17,99
P30;134;Cecropia gabrielis;Urticaceae;25,1
P30;135;Cecropia gabrielis;Urticaceae;28,05
P30;136;Hedyosmum cuatrecazanum;Chloranthaceae;22,62
P30;137;Miconia theizans;Melastomataceae;10,72
P30;138;;;28,96
P30;139;Elaeagia karstenii;Rubiaceae;10,7
P30;140;Elaeagia karstenii;Rubiaceae;13,64
P30;141;Vismia laevis;Hypericaceae;17,35
P30;142;Miconia theizans;Melastomataceae;11,74
P30;143;Hedyosmum cuatrecazanum;Chloranthaceae;22,84
P30;144;Vismia laevis;Hypericaceae;41,99
P30;146;Guatteria lehmannii;Annonaceae;25,62
P30;147;Viburnum tinoides;Adoxaceae;10,38
P30;148;Ficus americana;Moraceae;12,77
P30;149;Guatteria lehmannii;Annonaceae;19,69
P30;150;Blakea sp2;Melastomataceae;10,44
P30;151;Ilex nervosa;Aquifoliaceae;21,36
P30;152;Viburnum tinoides;Adoxaceae;12,03
